idiom_id,sense_number,register,region,definitions,version,created_at,updated_at,idiom,meaning_id
es_unspecified_2617,5,"[""informal""]","[""Spain"",""Latin America""]","[""Figuratively, in someone’s face; used when something is displayed to embarrass, reproach, or remind someone (often in constructions like 'restregar por la cara').""]",1,2025-11-15 05:22:45.15829,2025-11-15 05:22:45.315923,por la cara,3024cadc-df77-4f3a-a62c-d521945baec1
es_unspecified_3115,2,"[""neutral""]","[""Spain"",""Latin America""]","[""One of two items; a member of a pair.""]",1,2025-11-15 05:22:45.662764,2025-11-15 05:22:45.784869,una de dos,303f6590-c759-4478-a615-9b91bdaf01d1
es_unspecified_1240,1,"[""informal"",""colloquial""]","[""Spain"",""Latin America"",""General""]","[""To betray or turn someone in by revealing incriminating information about them; to inform on someone to authorities or others.""]",1,2025-11-15 05:22:43.869519,2025-11-15 05:22:44.031553,echar al agua,3051c4f1-0bb7-46f7-b859-8e49e70bf199
es_unspecified_1734,1,"[""colloquial"",""vulgar"",""informal""]","[""Spain""]","[""To cause trouble for someone, to sabotage or thwart someone’s plans, or to deliberately make life difficult for another person.""]",1,2025-11-15 05:22:44.442223,2025-11-15 05:22:44.583114,hacer la puñeta,3057978e-dfdc-4869-8e6a-65d766a4db9a
es_unspecified_3008,2,"[""neutral"",""colloquial""]","[""Spain"",""Latin America""]","[""Figurative: to experience disagreements, ups and downs, or varying degrees of harmony and conflict.""]",1,2025-11-15 05:22:45.660173,2025-11-15 05:22:45.784869,tener sus más y sus menos,30798b30-8d9c-43a3-a909-91b065609920
es_unspecified_1565,1,"[""informal"",""colloquial""]","[""Spain""]","[""To be ignorant or uninformed about a particular subject; to have little or no knowledge of a topic."",""To be clueless or unable to answer questions about a specific area of knowledge.""]",1,2025-11-15 05:22:44.166819,2025-11-15 05:22:44.303969,estar pez,307d23d3-ca03-46b5-ad83-273c07500ff4
es_unspecified_2081,1,"[""colloquial"",""informal""]","[""Spain"",""Latin America""]","[""To tell someone to go away; to dismiss or reject someone bluntly or rudely."",""To tell someone off; to rebuke and send them away.""]",1,2025-11-15 05:22:44.693009,2025-11-15 05:22:44.824217,mandar a paseo,307e2182-7e49-42b3-8d71-b1c98d68957c
es_unspecified_2335,1,"[""neutral"",""colloquial""]","[""All Spanish-speaking regions""]","[""Literal: not to be mentioned or to arise in the course of a conversation or situation.""]",1,2025-11-15 05:22:44.92857,2025-11-15 05:22:45.052926,no venir a cuento,308116e4-703b-4d24-86bb-4e791b88a8fc
es_unspecified_2611,1,"[""archaic"",""literary""]","[""Spain"",""Latin America""]","[""By means of a spell, charm, or enchantment; by magical or supernatural agency.""]",1,2025-11-15 05:22:45.158164,2025-11-15 05:22:45.315923,por ensalmo,30840261-04fe-4942-ae8f-799982c3beba
es_unspecified_0582,1,"[""neutral"",""colloquial""]","[""General (Spanish-speaking countries)""]","[""To stop speaking or remain silent."",""To refrain from commenting or making remarks.""]",1,2025-11-15 05:22:43.266471,2025-11-15 05:22:43.458803,cerrar la boca,30880de5-65bd-40c3-bcbb-fc03031968ab
es_unspecified_2938,1,"[""neutral""]","[""Spain"",""Latin America""]","[""A disposition to sleep deeply; describing a person who is hard to wake (a heavy sleeper).""]",1,2025-11-15 05:22:45.4331,2025-11-15 05:22:45.560645,sueño pesado,30983c20-8358-412e-b99b-3ee64f482e79
es_unspecified_2929,2,"[""colloquial"",""informal""]","[""Spain"",""Latin America""]","[""To confront, challenge, or act presumptuously toward someone, especially toward a person of authority or greater age.""]",1,2025-11-15 05:22:45.432927,2025-11-15 05:22:45.560645,subirse a las barbas,30b84073-d1e5-417a-a14d-c5508e0982fd
es_unspecified_0395,2,"[""neutral"",""literal""]","[""Spain"",""Latin America""]","[""A blade or weapon that has two sharp edges.""]",1,2025-11-15 05:22:42.959269,2025-11-15 05:22:43.145595,arma de doble filo,30bcc7ec-8440-4101-b5aa-f2dcad74aaf1
es_unspecified_1688,1,"[""colloquial"",""informal""]","[""Spain"",""Latin America""]","[""To pretend or make believe; to act as if something were true for the purposes of play, deception, or hypothetical discussion."",""To imagine or assume a circumstance that is not actually the case (often used with que + clause).""]",1,2025-11-15 05:22:44.441413,2025-11-15 05:22:44.583114,hacer de cuenta,30cfa692-e853-4890-9c6b-6b8049c47ffe
es_unspecified_2009,1,"[""neutral"",""proverbial""]","[""Spain"",""Latin America""]","[""To speak plainly and name things as they are; to call things by their proper name."",""To be frank and direct, avoiding euphemism or circumlocution.""]",1,2025-11-15 05:22:44.691453,2025-11-15 05:22:44.824217,"llamar al pan, pan, y al vino, vino",30d28bb1-c5ec-4050-a70d-b96cbd8428b4
es_unspecified_2352,2,"[""informal""]","[""Spain""]","[""To provoke suspicion or foreboding; to give the impression that something untoward, deceitful, or problematic is occurring.""]",1,2025-11-15 05:22:44.92903,2025-11-15 05:22:45.052926,oler a cuerno quemado,30dcf2ef-1af7-49d8-ad4a-cf529cb6a25a
es_unspecified_0524,2,"[""neutral"",""standard"",""figurative""]","[""Spain"",""Latin America"",""General Spanish""]","[""Figuratively, something or someone that arrives unexpectedly and provides welcome help, relief, or good fortune; a godsend.""]",1,2025-11-15 05:22:42.961601,2025-11-15 05:22:43.145595,caído del cielo,30e07e46-ce43-46c1-a8da-597b2d0b9ca8
es_unspecified_1558,1,"[""colloquial"",""informal""]","[""Spain"",""Latin America""]","[""To feel or look very fresh, lively, or well rested."",""To be relaxed and unaffected by stress or difficulty.""]",1,2025-11-15 05:22:44.166715,2025-11-15 05:22:44.303969,estar más fresco que una lechuga,30f13a1f-0f9c-4573-acd4-2e48dab01e22
es_unspecified_0748,1,"[""colloquial"",""vulgar"",""informal""]","[""Spain"",""Latin America"",""widespread""]","[""To be very expensive; to cost a lot of money."",""To be very difficult or demanding; to require much effort or trouble.""]",1,2025-11-15 05:22:43.269578,2025-11-15 05:22:43.458803,costar un huevo,30f57f21-6d5f-44d8-ad3f-e657b23386fd
es_unspecified_1663,1,"[""rare"",""regional"",""informal""]","[""Spain"",""Some Latin American regions""]","[""To repeat another person's words without understanding them; to relay a message verbatim as if speaking through someone else."",""To parrot or transmit information secondhand rather than express one's own view.""]",1,2025-11-15 05:22:44.168553,2025-11-15 05:22:44.303969,hablar por boca de ganso,30fcea4c-b1a9-46dd-bc95-92b6458ad0fe
es_unspecified_1305,2,"[""neutral""]","[""All Spanish-speaking regions""]","[""To retreat or move backward physically; to step back from a position or location."",""To back down or give ground in a dispute or confrontation.""]",1,2025-11-15 05:22:43.870639,2025-11-15 05:22:44.031553,echarse atrás,31009308-adf0-4f36-87d5-285fca396215
es_unspecified_0860,2,"[""neutral"",""literal""]","[""Spain"",""Latin America""]","[""To take long walks; to walk for an extended period (used with caminatas or similar collocations).""]",1,2025-11-15 05:22:43.583776,2025-11-15 05:22:43.752245,dar largas,310a345d-c46f-41d3-adb2-942f50eba0f4
es_unspecified_0120,2,"[""neutral"",""colloquial""]","[""Spain"",""Latin America"",""General Spanish""]","[""Mitigates an assertion by indicating that, even in the best or most extreme case, the result will be limited to what follows."",""Conveys a conservative estimate or a qualification meaning 'at best' or 'if anything, only'.""]",1,2025-11-15 05:22:42.474133,2025-11-15 05:22:42.802978,a lo sumo,311558b9-f78b-438d-bee5-37a835172373
es_unspecified_1293,1,"[""colloquial"",""informal""]","[""Spain"",""Latin America""]","[""To indulge in a brief romantic or sexual fling, especially one that may be an indiscretion outside an established relationship.""]",1,2025-11-15 05:22:43.870417,2025-11-15 05:22:44.031553,echar una cana al aire,311e31fb-027f-44a1-ae1d-8ef4877c6da6
es_unspecified_0017,2,"[""colloquial"",""idiomatic""]","[""General Spanish""]","[""Resolutely and uncompromisingly; with all one's resources or authority used in support of a cause or position.""]",1,2025-11-15 05:22:42.472302,2025-11-15 05:22:42.802978,a capa y espada,311fa477-1064-43fc-b99d-982897907286
es_unspecified_2575,2,"[""colloquial"",""neutral""]","[""Spain"",""Latin America""]","[""To create distance or separation between people, groups, or entities, often to avoid confrontation or contact.""]",1,2025-11-15 05:22:45.157475,2025-11-15 05:22:45.315923,poner tierra en medio,3124fb02-8b27-4291-8946-53915a3cd894
es_unspecified_1488,1,"[""colloquial"",""informal""]","[""Spain"",""Latin America""]","[""To persist stubbornly or obstinately in an opinion, position, or course of action despite opposition, argument, or evidence to the contrary."",""To keep insisting on something in a repetitive, unyielding way.""]",1,2025-11-15 05:22:44.165611,2025-11-15 05:22:44.303969,erre que erre,31330b29-c429-40df-87ef-d549b8b4d5e4
es_unspecified_2357,2,"[""informal"",""colloquial""]","[""All Spanish-speaking regions""]","[""To promise or offer everything imaginable; to make extravagant or unrealistic promises of wealth, benefits, or gifts.""]",1,2025-11-15 05:22:44.929159,2025-11-15 05:22:45.052926,oro y el moro,313b1ba7-4252-43ef-aa14-b13d4fa55b28
es_unspecified_1578,1,"[""neutral""]","[""Spain"",""Latin America"",""Global""]","[""To fail to attend a scheduled appointment, meeting, or engagement; to not show up for a previously arranged time."",""To miss or be absent from an arranged meeting or date.""]",1,2025-11-15 05:22:44.16702,2025-11-15 05:22:44.303969,faltar a la cita,31462d5d-76e0-44e2-afe5-3cd94be51dda
es_unspecified_2641,3,"[""neutral"",""informal""]","[""General Spanish""]","[""Used to admit fault or express a self-judgment about one's own action (equivalent to \""it was ... of me\"" or \""that was foolish of me\"").""]",1,2025-11-15 05:22:45.158784,2025-11-15 05:22:45.315923,por mi parte,3163b9ab-3cf7-499d-ae60-308f7fe788b4
es_unspecified_0214,2,"[""informal"",""colloquial"",""slang""]","[""Spain"",""Latin America"",""General Spanish""]","[""With great intensity or energy; rapidly and vigorously."",""Carried out in an accelerated, all-out manner.""]",1,2025-11-15 05:22:42.475673,2025-11-15 05:22:42.802978,a toda mecha,317089f1-76b8-4cba-b2ef-0ed3104a5401
es_unspecified_0647,1,"[""neutral"",""formal""]","[""Spain"",""Latin America""]","[""As prescribed or ordered; in the manner commanded or required."",""In the proper or customary way according to instructions, protocol, or established practice.""]",1,2025-11-15 05:22:43.267645,2025-11-15 05:22:43.458803,como está mandado,317b745f-9c09-48b4-9244-8a377256adb3
es_unspecified_0596,1,"[""neutral"",""colloquial"",""command""]","[""Spain"",""Latin America""]","[""A direct instruction telling someone to close the door when they leave; a literal imperative used in everyday contexts.""]",1,2025-11-15 05:22:43.26679,2025-11-15 05:22:43.458803,cierra la puerta al salir,317f2e83-109c-47a3-83e8-cb16ca7cca92
es_unspecified_1991,1,"[""neutral"",""informal""]","[""Spain"",""Latin America""]","[""To cheer someone up or improve their mood after disappointment, sadness, or fatigue."",""To uplift an individual's morale or emotional state.""]",1,2025-11-15 05:22:44.691128,2025-11-15 05:22:44.824217,levantar el espíritu,317fb716-db9f-4b20-bf06-7af6656a68ee
es_unspecified_2801,1,"[""neutral""]","[""General (Spanish-speaking world)""]","[""Literal: to remove a stone or pebble from a shoe, place, or structure, or to extract a concretion such as a bladder or kidney stone.""]",1,2025-11-15 05:22:45.430144,2025-11-15 05:22:45.560645,sacar la piedra,3180199f-efec-4cae-98c2-d053da8604e8
es_unspecified_1416,3,"[""neutral"",""technical""]","[""Spain"",""Latin America""]","[""By means of dry cleaning; indicating that a garment or cleaning process is done with solvents rather than water (as in 'limpieza en seco' or 'lavado en seco').""]",1,2025-11-15 05:22:44.164676,2025-11-15 05:22:44.303969,en seco,3183b5d1-5234-4b90-884f-0f5eac4ea084
es_unspecified_0024,2,"[""neutral"",""informal""]","[""All Spanish-speaking regions""]","[""To reduce something to zero; to eliminate completely or bring down to nil.""]",1,2025-11-15 05:22:42.472392,2025-11-15 05:22:42.802978,a cero,3186d262-0f2b-4484-b1d0-049247a2cdef
es_unspecified_0860,1,"[""colloquial"",""informal""]","[""Spain"",""Latin America""]","[""To delay or procrastinate deliberately; to stall or give the runaround when asked to do something or to answer."",""To postpone dealing with an issue or person, often by making excuses or avoiding a decision.""]",1,2025-11-15 05:22:43.583767,2025-11-15 05:22:43.752245,dar largas,319bf235-ea51-4ec4-b25f-34513256b611
es_unspecified_2498,1,"[""neutral""]","[""General Spanish""]","[""To break, chip, or quarry stone by striking it with a pick or similar tool; to work as a stonecutter or in a quarry (literal manual labor).""]",1,2025-11-15 05:22:45.155299,2025-11-15 05:22:45.315923,picar piedra,319d0cf5-2fc6-4895-a22c-9554ffa80424
es_unspecified_1768,2,"[""neutral""]","[""General Spanish""]","[""To fashion a looped rope or noose, particularly for use in hanging or binding.""]",1,2025-11-15 05:22:44.442777,2025-11-15 05:22:44.583114,hacer soga,31a06b2e-d76a-43f7-9ef8-c52c6a4be790
es_unspecified_2845,1,"[""literal"",""rare""]","[""Spain""]","[""To physically jump over or pass by the torera (the bullfighter's cape).""]",1,2025-11-15 05:22:45.431253,2025-11-15 05:22:45.560645,saltarse a la torera,31d15682-e6ad-40e0-8beb-b587e46fba85
es_unspecified_2550,5,"[""neutral"",""commercial""]","[""Spain"",""Latin America""]","[""To put a product, publication, information, or merchandise into public circulation; to release or distribute to the public.""]",1,2025-11-15 05:22:45.156598,2025-11-15 05:22:45.315923,poner en la calle,31d3274e-9678-4a50-8e4b-06a4114cf810
es_unspecified_2783,2,"[""neutral"",""colloquial""]","[""Spain"",""Latin America""]","[""Figurative: to know a person's weaknesses, biases, motives, or true intentions.""]",1,2025-11-15 05:22:45.429707,2025-11-15 05:22:45.560645,saber de qué pie cojea,31f721d3-2adf-4443-9e0d-6f8c0dde35ab
es_unspecified_1847,1,"[""vulgar"",""offensive"",""colloquial""]","[""Mexico"",""Chicano"",""US–Mexico border""]","[""A highly offensive insult meaning 'son of a bitch' or 'motherfucker', used to express contempt for a person."",""A vocative insult addressed directly at someone to express anger, hostility, or contempt.""]",1,2025-11-15 05:22:44.444305,2025-11-15 05:22:44.583114,hijo de la chingada,32041f5c-5f9c-43b1-9a01-b97556af8ac4
es_unspecified_0980,1,"[""neutral"",""literary""]","[""General Spanish""]","[""To some extent; to a certain degree; indicating that something contains a measure of truth or validity (as in 'there is some truth to it').""]",1,2025-11-15 05:22:43.586035,2025-11-15 05:22:43.752245,de cierto,3236304f-cf34-43c2-9326-17ff0aaf944f
es_unspecified_2665,2,"[""informal"",""colloquial"",""conversational""]","[""All Spanish-speaking countries""]","[""Figurative expression used to justify acting spontaneously, celebrating, or making an exception because the present moment is special or decisive ('today is the day').""]",1,2025-11-15 05:22:45.159402,2025-11-15 05:22:45.315923,porque hoy es hoy,3237e3bf-8cd3-4055-8615-45931f3ebc26
es_unspecified_1590,1,"[""poetic"",""literary"",""affectionate""]","[""Peru"",""Latin America"",""Spain""]","[""A poetic epithet used to describe a graceful, elegant, or charming woman; a term of endearment highlighting beauty and refinement."",""An expression connoting something precious, delicate, or highly esteemed, often with nostalgic or romantic overtones.""]",1,2025-11-15 05:22:44.167195,2025-11-15 05:22:44.303969,flor de la canela,323940b0-3e5a-4fb6-b0f3-2db91d542263
es_unspecified_3040,2,"[""colloquial"",""proverbial""]","[""All Spanish-speaking regions""]","[""To act in a way that harms one's own interests; to be self-defeating or to damage oneself through one's actions.""]",1,2025-11-15 05:22:45.660915,2025-11-15 05:22:45.784869,tirar piedras contra el propio tejado,324758aa-b55c-45e7-8bc5-713940e8105f
